dateD,dailyPM,dailyTemp,dailyRH,dailyCVD
11/17/04,23.03208047,7.551824942,76.51533296,248
11/17/05,7.686644461,8.683603042,73.50538564,230
11/17/07,8.923707969,3.407520791,74.8399938,149
11/17/08,7.721933533,5.066915725,65.49688177,184
11/17/09,6.522256402,7.671984299,67.5783438,158
11/18/02,8.982637873,5.759813386,80.60378727,253
11/18/03,18.34560953,10.299476,91.52435178,239
11/18/04,29.21133735,9.734199555,85.94939578,216
11/18/05,8.085360363,1.95542449,63.02162733,195
11/18/06,6.807219746,8.59099504,74.32544735,180
11/18/07,7.891324589,5.158236853,69.23741783,108
11/18/08,7.52029148,2.572140192,64.58243324,160
11/18/09,10.28640218,7.406255753,86.18781025,184
11/19/02,13.71287439,4.885903809,80.84073045,246
11/19/03,9.072975746,13.19082664,95.98693138,225
11/19/04,21.21014803,12.6729876,85.28951264,185
11/19/05,15.90583923,3.190297428,62.79588689,158
11/19/06,6.680010652,8.211065469,72.91057486,133
11/19/07,6.993279708,5.612900676,79.21304104,201
11/19/08,5.249898326,-0.582359789,68.74370146,184
11/19/09,11.64050524,10.02556248,93.93016177,170
11/2/02,9.261544369,3.470620265,68.5289461,188
11/2/03,23.35269687,17.26940377,85.76159347,125
11/2/04,7.797430914,9.969635434,78.76587597,205
11/2/05,10.74103545,11.75344184,76.36875023,229
11/2/06,12.63136835,11.53584833,83.96879266,235
11/2/07,6.714000914,8.95944896,69.93110755,171
11/2/08,9.431563933,7.838317905,66.31913636,116
11/2/09,5.056301035,10.18226736,81.19850958,170
11/20/02,21.01133918,9.047387861,81.93860916,244
11/20/03,7.39185486,12.11204246,84.65045956,225
11/20/04,11.87366051,9.67026241,86.08179538,145
11/20/05,17.92738605,6.119316999,77.10984891,141
11/20/06,7.914011057,6.251558721,68.37084182,241
11/20/07,9.872251147,7.174645112,89.98500933,167
11/20/08,9.233403224,0.735214603,58.51605749,170
11/20/09,7.006852037,13.6555089,84.488784,174
11/21/02,26.02129174,8.601891919,91.45721169,258
11/21/03,12.27099019,7.435268229,79.5303795,205
11/21/04,17.25308241,10.81456771,92.10531472,154
11/21/05,26.58775477,7.9550125,81.67287749,269
11/21/06,8.470395088,4.139515587,70.03173088,180
11/21/07,23.37633682,9.000373816,94.50347774,149
11/21/08,11.27327025,0.189024879,62.07007306,174
11/21/09,10.4827819,8.952008133,76.61788601,117
11/22/02,16.27781828,11.79875671,91.31471306,227
11/22/03,17.35956997,9.258685203,81.41599556,179
11/22/04,18.56096408,11.59927361,89.98495038,259
11/22/05,8.868236886,8.496603201,90.67531597,222
11/22/06,9.840023772,5.62983177,85.59151453,174
11/22/07,33.75863028,12.86760314,90.11789674,123
11/22/08,6.678275558,-2.020026898,49.96416623,133
11/22/09,12.02820099,7.936794235,82.35244165,117
11/23/02,7.16297747,5.455777913,75.71609004,150
11/23/03,21.3941403,8.438134894,80.02943267,175
11/23/04,14.86378968,10.60510716,86.75985913,199
11/23/05,6.845136608,1.430689366,59.5671807,192
11/23/06,8.550132094,6.985325895,91.05061452,124
11/23/07,3.792500386,4.570524178,65.48854946,173
11/23/08,7.674649836,-1.648515294,66.41744207,107
11/23/09,10.51290984,7.974372782,90.69904048,162
11/24/02,13.06519804,4.314179039,76.05858225,130
11/24/03,12.58469097,8.473372157,88.87146938,232
11/24/04,10.49667362,10.97127799,95.0055399,189
11/24/05,8.806001016,3.824908812,74.28174627,115
11/24/06,8.210373593,8.221518876,74.69787944,164
11/24/07,6.427004942,-0.019206813,57.2238571,136
11/24/08,15.77719484,0.413809292,79.66431154,212
11/24/09,7.967028742,10.35987995,91.64334693,167
11/25/02,25.73649417,6.98868419,76.04180311,239
11/25/03,10.24821474,7.183981149,76.78208994,204
11/25/04,8.709795695,14.3600269,87.15218855,120
11/25/05,8.538409232,-1.541670416,52.02304074,184
11/25/06,13.23316051,6.311981786,82.70622048,154
11/25/07,13.9024647,3.616626474,65.98230728,119
11/25/08,10.34864779,6.512252212,90.57738202,177
11/25/09,8.65438231,10.343148,92.80721645,153
11/26/02,15.20064112,6.135535287,79.96373881,215
11/26/03,17.89893864,4.517843767,74.53274008,197
11/26/05,12.76140961,0.341984842,61.48022971,145
11/26/06,15.14795679,7.824504287,88.78719306,166
11/26/07,18.42327802,6.765765692,92.35835201,185
11/26/08,12.26675855,3.723765217,77.63178927,136
11/26/09,10.56349984,11.61950824,90.18382704,92
11/27/02,9.737221278,3.864457776,85.26285349,140
11/27/03,22.44670931,8.200818314,78.86875152,137
11/27/04,12.05157199,5.218410901,75.45878792,168
11/27/05,16.70057973,4.872068828,80.20105304,144
11/27/06,29.93089785,9.551358672,87.5126495,243
11/27/07,8.114953488,12.05706689,82.44001966,221
11/27/08,12.09373184,3.512838789,74.24285746,95
11/27/09,7.607506416,9.268744387,88.31186109,140
11/28/02,6.892279634,-2.531408724,67.02155041,106
11/28/03,10.73309712,11.50274943,95.98084673,194
11/28/04,8.289234069,11.40964911,93.51665028,154
11/28/05,16.19769276,10.77834167,93.99540577,264
11/28/06,35.87958096,10.4881202,87.93938979,256
11/28/07,9.994299114,4.622289612,62.667067,202
11/28/08,15.46143491,3.883664626,75.61836382,163
11/28/09,5.499233719,7.261603517,69.7552355,135
11/29/02,13.89424271,0.449509551,76.93904814,180
11/29/03,6.314485113,8.149108212,76.24882716,153
11/29/04,7.758978704,6.196345032,75.51497915,247
11/29/05,11.08892553,13.60178776,95.11366668,258
11/29/06,28.8936481,10.39454574,93.2817897,224
11/29/07,9.905025165,6.317932245,79.05067303,198
11/29/08,12.18785758,3.540543047,68.01983528,111
11/29/09,12.52498093,6.614419573,76.08457906,94
11/3/02,11.01115655,5.027059872,70.11998626,147
11/3/03,34.79457511,17.3249662,86.98502645,263
11/3/04,9.671932075,12.45363973,75.62224633,216
11/3/05,14.59898617,9.776935333,73.15709696,222
11/3/06,8.636907237,5.540121813,63.56598025,204
11/3/07,4.179357398,8.730510261,86.09730056,114
11/3/08,12.39560742,8.151153287,87.20371483,207
11/3/09,11.19334664,10.23710488,81.08065187,180
11/30/02,15.3747349,5.232156212,79.10259669,168
11/30/03,10.17505947,4.363219111,73.78071871,141
11/30/04,13.79022233,6.325734535,71.32824434,238
11/30/05,10.54699605,15.50689026,90.25583122,224
11/30/06,17.0529493,13.73703427,93.9000883,220
11/30/07,10.54272189,3.226913545,64.12299446,155
11/30/08,10.30500081,3.197804154,80.45779837,112
11/30/09,12.82452117,8.801544246,91.38887553,189
11/4/02,16.14329356,7.171786381,66.47668473,253
11/4/03,25.1094866,15.92890143,90.22946397,242
11/4/04,8.213671979,6.496665228,81.20656574,209
11/4/05,23.18692502,12.77542171,81.42017831,239
11/4/06,8.207970583,4.555382083,61.86397125,170
11/4/07,9.688992656,8.901274617,69.24212183,116
11/4/08,20.156775,12.14019158,89.90654966,159
11/4/09,5.999969689,7.912754185,62.89063053,155
11/5/02,14.77946282,6.920109779,80.62306813,246
11/5/03,12.04330921,15.6521874,91.86512575,222
11/5/04,7.666587215,9.844382181,75.68648663,246
11/5/05,30.71589147,14.37817421,85.47122853,155
11/5/06,14.95246923,4.784117878,62.83231509,141
11/5/07,14.33515462,10.04218913,65.63488928,214
11/5/08,11.21003741,14.50033757,92.39288254,180
11/5/09,9.299089183,8.282387023,71.61674298,162
11/6/02,7.787170535,10.45523019,90.48534414,254
11/6/03,17.76664693,16.60585292,92.58366514,220
11/6/04,10.75372919,7.770132447,74.12139471,152
11/6/05,34.23017702,14.70905159,89.48933509,153
11/6/06,18.22090604,7.474392084,68.42529129,257
11/6/07,11.79052572,10.16333735,81.20754443,190
11/6/08,4.661999213,15.77121706,92.85539018,198
11/6/09,5.587617645,6.757196462,68.26875132,134
11/7/02,8.89660814,6.067585008,68.34274837,212
11/7/03,9.434022719,13.72177927,80.99360348,205
11/7/04,15.08495252,10.39544738,80.47075486,154
11/7/05,8.415523135,13.14750496,73.44616923,252
11/7/06,18.5531157,10.00331596,80.63756469,218
11/7/07,7.828556531,6.001372577,69.39173473,187
11/7/08,8.838577845,15.84845856,92.80953195,179
11/7/09,8.121883627,5.730983986,69.53043423,95
11/8/02,15.75144202,6.73459779,71.78374039,210
11/8/03,8.539687369,5.148781065,63.90104942,140
11/8/04,9.360915167,8.266827813,70.75115469,240
11/8/05,14.46713903,11.73301676,70.59669396,217
11/8/06,7.146102733,14.40562833,97.78568118,221
11/8/07,9.539914065,5.106673005,62.77452959,193
11/8/08,12.75374143,15.52977523,94.82470779,116
11/8/09,16.74297881,10.66133894,79.37249949,108
11/9/02,22.3604197,10.81357939,85.99629613,161
11/9/03,7.046330353,0.866791384,53.17153143,161
11/9/04,7.352213119,2.714808875,58.49998032,215
11/9/05,10.82095197,11.20083143,82.11677507,260
11/9/06,8.939263361,16.14000879,88.78020775,256
11/9/07,12.6701789,6.413080255,71.59465961,165
11/9/08,11.03862553,11.69562941,75.66981947,125
11/9/09,36.84338127,12.4237458,77.57130342,177
12/1/02,7.550715962,1.48994739,64.04664488,136
12/1/03,11.84793898,5.714978476,73.24360589,238
12/1/04,7.810131177,9.285632654,86.77852399,215
12/1/05,8.455914315,6.467537621,80.3239276,249
12/1/06,9.488666367,16.12517222,94.94371308,216
12/1/07,9.685759647,-0.084749366,66.52829961,133
12/1/08,10.36179933,10.16034704,88.16617551,211
12/1/09,7.236653506,4.988682365,73.61250816,203
12/10/02,20.46636219,-2.4823558,86.56465277,222
12/10/03,20.14455419,1.903243805,94.01490528,247
12/10/04,6.622228299,8.134664173,94.1880118,221
12/10/05,18.17339998,-1.376014926,91.55388801,168
12/10/06,11.65805683,2.771165835,65.59233594,163
12/10/07,19.30220808,2.936187071,94.19241807,211
12/10/08,11.05181554,10.91654165,96.94835988,188
12/10/09,9.936486454,4.583215107,71.01072888,166
12/11/02,20.43356724,0.468591465,89.76042508,236
12/11/03,6.971112008,8.138017583,94.49901956,231
12/11/04,10.75767393,8.895820569,91.57844947,173
12/11/05,21.06772563,0.432988659,92.5519904,151
12/11/06,16.26245496,4.959349251,77.17895598,235
12/11/07,15.99692257,3.538218754,86.57165163,183
12/11/08,8.496661952,7.378720251,91.78889198,157
12/11/09,10.4378165,-3.59655521,69.71762913,136
12/12/02,10.24292818,2.35983791,91.93968175,236
12/12/03,9.129389329,2.710092976,72.46660943,205
12/12/04,8.144593238,6.109168619,80.1129935,156
12/12/05,15.36893328,0.803954694,85.96984581,262
12/12/06,15.8432494,6.486145125,80.98037239,247
12/12/07,15.8725045,7.738495926,83.7118677,203
12/12/08,9.048128473,8.282581127,89.28288008,167
12/12/09,11.24759925,-2.772762202,76.05880655,104
12/13/02,15.18616693,1.564660287,94.87657767,227
12/13/03,9.358740645,-0.135094013,63.90779873,160
12/13/04,11.4694958,6.331972427,76.65345216,252
12/13/06,12.03941199,9.935079591,95.66576034,231
12/13/07,8.486388568,0.362775014,79.35531588,165
12/13/08,9.224446261,0.176370966,66.48506329,135
12/13/09,14.19058974,0.329088327,87.63414412,105
12/14/02,9.19359103,5.960405795,90.49016805,156
12/14/03,7.007138855,0.533720034,75.85748055,121
12/14/04,8.757295759,1.019292067,68.02157836,247
12/14/05,10.51532017,-8.141981741,81.67926744,235
12/14/06,23.16532489,8.893237206,92.99618305,219
12/14/07,18.94297689,0.881889566,92.94223807,154
12/14/08,12.75632789,0.479526994,75.69478882,111
12/14/09,10.3207237,3.821829288,89.16810218,185
12/15/02,10.85693829,4.829893814,83.29049884,148
12/15/03,8.376400783,2.705222063,83.08091564,233
12/15/04,8.611214154,-6.924261281,83.87378869,206
12/15/05,17.26126574,-5.214335421,87.33528851,202
12/15/06,23.38766217,7.888359987,92.96185999,201
12/15/07,8.674884232,-1.603826149,79.43551435,113
12/15/08,13.33154926,7.716847079,95.14992117,178
12/15/09,12.46746622,4.580652932,87.78407941,181
12/16/02,14.18810363,4.04221711,80.32815154,250
12/16/03,17.84731141,0.673771947,84.87689068,264
12/16/04,13.92866726,-5.716621344,91.90383365,232
12/16/05,10.13220736,4.151984556,91.16744962,201
12/16/06,11.00627725,7.059063692,77.8899352,158
12/16/07,6.172307236,1.975522313,90.93012284,129
12/16/08,11.47016494,6.570860266,74.1441747,192
12/17/02,10.22475315,-1.474419221,66.14046604,237
12/17/03,14.13812143,5.975880197,96.28886519,242
12/17/04,13.03373198,0.376613521,89.66305544,198
12/17/06,15.6150851,6.116211148,81.86552579,129
12/17/07,8.932716536,-1.818687202,79.1336053,182
12/17/08,12.87571064,2.93343941,87.47660946,180
12/17/09,6.877124499,-1.803025512,49.05336968,174
12/18/02,17.48101809,-2.767262721,76.08383746,222
12/18/03,9.812650742,1.170516152,80.43441303,239
12/18/04,11.62022935,0.596413747,70.80764333,133
12/18/06,21.13644165,10.26220287,87.34433402,267
12/18/07,14.20086978,-2.168509467,85.52585764,191
12/18/08,15.15968532,2.61141586,82.22888511,180
12/18/09,9.793526505,-4.404391465,50.72884693,123
12/19/02,17.73731186,0.321435451,85.07126441,219
12/19/03,11.67829725,0.400621829,74.53321556,223
12/19/04,15.87217185,2.978978801,92.32529156,156
12/19/05,15.85132359,-0.095980192,74.08805048,243
12/19/06,6.823656637,4.655571467,69.62587144,198
12/19/07,18.35877651,0.420405871,88.65047772,194
12/19/08,16.79202121,1.449530755,88.11316619,147
12/19/09,9.134839757,-2.229801989,62.30668121,89
12/2/02,12.95624765,0.576749724,67.51445119,256
12/2/03,7.840410465,1.009788626,54.85717715,234
12/2/04,10.1729826,5.223839842,72.21082837,210
12/2/05,9.97050789,4.170332528,70.7689296,239
12/2/06,7.893842824,8.577616976,67.92103161,139
12/2/07,9.613253605,-3.00585538,77.53884557,121
12/2/08,10.38629607,5.12472666,72.14213062,179
12/2/09,16.42350324,6.420599816,82.68442309,177
12/20/02,13.17192687,7.207834719,98.01772719,207
12/20/03,11.78219509,1.358473148,71.28044606,135
12/20/04,8.441738445,-4.953656585,73.07180138,215
12/20/05,12.66904788,-2.217755184,60.44902123,224
12/20/06,11.3852309,3.034420486,68.25094181,225
12/20/07,16.74670517,1.336910135,91.68606682,182
12/20/08,11.42277425,-0.518494049,89.37578566,118
12/20/09,8.703586133,-3.075061446,85.98508625,84
12/21/02,10.37179935,4.762230398,81.48333912,144
12/21/03,10.17206428,-1.654329478,83.33047736,119
12/21/04,13.6348377,-6.133664603,78.57966393,233
12/21/06,19.54497797,4.444583022,81.76613251,206
12/21/07,13.38397938,1.234970777,93.37138054,144
12/21/08,10.35904487,0.598667455,91.87893255,111
12/21/09,8.446533182,-4.817601516,83.6686812,165
12/22/02,11.78704188,3.767530105,77.63675939,135
12/22/03,15.94930773,0.979394168,86.50620953,239
12/22/04,28.00265063,1.647269712,88.87895838,236
12/22/05,17.22444049,-1.278481298,85.697918,185
12/22/07,11.02294072,2.477666578,91.52634487,110
12/22/08,12.67034566,-5.074139275,71.63473587,182
12/22/09,9.019719033,-4.489480618,86.30187808,156
12/23/02,11.99857165,3.604910404,76.37510514,188
12/23/03,20.42360224,4.907707732,87.7504653,223
12/23/04,11.28807795,7.52445635,96.5773562,196
12/23/05,20.98613649,0.878768412,89.31130494,171
12/23/07,9.787902194,6.063369819,92.70723086,98
12/23/08,15.91959086,-4.723270525,78.27098285,150
12/23/09,7.915586327,-6.181115196,84.87498375,148
12/24/02,9.686680512,2.276211358,65.62727968,173
12/24/03,10.59514042,8.250172247,97.66487421,171
12/24/04,7.950904349,3.59899455,59.70948911,155
12/24/05,20.57231877,3.305845948,87.67994092,150
12/24/08,14.87840427,1.830444106,89.71733332,105
12/24/09,9.198898408,-4.123849645,90.36251637,122
12/25/02,7.796640121,2.328336025,84.81235277,104
12/25/03,7.518163668,6.717264635,84.59764677,164
12/25/04,11.54819927,-0.88806601,47.07144925,143
12/25/05,26.76204973,4.890182432,94.07554496,133
12/25/07,11.93947352,3.020428127,73.06122665,108
12/25/08,10.32442906,5.836664693,79.64667364,87
12/25/09,16.1786124,1.152518189,95.60148362,107
12/26/02,8.734099303,0.868405579,86.31385039,208
12/26/03,9.301308395,1.665496086,74.73061157,233
12/26/04,14.09777232,-0.25666679,74.3438951,174
12/26/05,11.93950224,7.549742887,92.37703491,222
12/26/07,16.25841397,2.661351122,80.88232659,193
12/26/08,14.51744993,1.354098748,75.93462121,138
12/26/09,6.221056781,3.563674159,93.84350989,117
12/27/02,10.76735941,-1.041101103,88.60313295,225
12/27/03,8.41838645,2.619967254,76.53411708,155
12/27/04,11.07505769,-2.506407203,78.61621278,255
12/27/05,9.215901147,2.752845857,76.03111563,254
12/27/07,15.30919135,4.073284666,89.64567318,180
12/27/08,17.90780735,4.232603837,88.53640869,124
12/27/09,6.344171942,8.399887644,87.90109631,120
12/28/02,15.89704746,-0.863143139,91.74732857,162
12/28/03,14.78623465,2.447196858,74.34335126,157
12/28/04,10.1657889,-6.194142283,75.27014788,219
12/28/05,17.23804913,3.216075503,83.85116507,239
12/28/07,21.38838681,3.161010918,84.62699486,193
12/28/08,14.02379476,8.910646218,93.85014895,133
12/28/09,12.6093217,2.333425073,79.14626046,216
12/29/02,18.15522783,0.951252501,88.06268718,131
12/29/03,20.8267299,3.00139506,86.80454041,254
12/29/04,17.98586678,0.064476265,86.80452805,202
12/29/05,15.77438987,7.754820767,97.26156975,229
12/29/07,13.42448238,7.266444148,88.24685208,131
12/29/08,9.180506287,5.388688174,72.14745265,208
12/29/09,10.15641643,-3.805530159,51.92171466,168
12/3/02,10.45676964,-2.366271116,62.95266853,231
12/3/03,7.976074808,-3.599521002,45.496426,226
12/3/04,16.21081814,4.253033913,76.8711465,229
12/3/05,9.243103864,-0.018901101,67.32238148,149
12/3/06,9.50344638,3.713620807,69.15592158,142
12/3/07,16.38929378,5.076571332,87.1333371,207
12/3/08,15.72702019,2.841465031,68.38258446,186
12/3/09,5.886607074,14.17369327,85.39240702,181
12/30/02,11.04717743,0.248475411,83.47650484,197
12/30/03,13.48287627,4.967009819,85.53412064,227
12/30/04,19.11343914,2.211718801,82.88862353,203
12/30/05,8.462380542,6.064140417,80.18708702,184
12/30/07,13.64004128,3.379075008,78.77255464,125
12/30/08,9.962333188,2.541127469,66.20991562,164
12/30/09,10.27294272,-5.702881786,52.96857091,133
12/31/02,21.23388403,3.881912589,86.36751268,185
12/31/03,11.08183496,3.245389019,73.35030505,147
12/31/04,17.32708545,3.696931847,93.31418751,147
12/31/05,10.35599101,1.425571829,78.9811498,141
12/31/07,12.74809768,4.228600011,82.9619078,137
12/31/08,10.61308745,0.713024048,70.65458556,129
12/31/09,15.55662911,-0.053290693,72.32204581,141
12/4/02,11.36753987,-4.075150747,58.02807162,216
12/4/03,12.51714923,-1.734388229,71.38069543,241
12/4/04,9.447118747,2.112297326,63.72610801,164
12/4/05,13.08090306,0.26082783,88.44909983,149
12/4/06,9.635595932,3.54399629,72.5679316,220
12/4/07,5.539659387,-0.167885229,55.56773215,211
12/4/08,15.56662442,4.734767452,82.33511285,180
12/4/09,11.01343796,8.586210978,73.15403442,139
12/5/02,11.77354772,-1.16261229,85.13845949,177
12/5/03,15.59371257,0.093190331,84.80778006,176
12/5/04,14.21908779,6.168452379,75.89463381,162
12/5/05,16.37671848,-0.103053012,83.5055911,252
12/5/06,11.51578105,-0.368640642,71.14739535,234
12/5/07,10.09587805,-0.56257737,60.16504751,182
12/5/08,9.403489352,3.085329869,66.17423068,166
12/5/09,11.43186792,5.071762634,83.11013259,117
12/6/02,14.59806227,-0.734610981,91.733484,204
12/6/03,8.599192149,0.250144252,89.08730386,114
12/6/04,9.86791804,3.362087044,74.99096075,248
12/6/05,14.84849971,0.108169375,83.49449141,222
12/6/06,13.74392806,1.279491066,78.22558609,237
12/6/07,8.940704818,-2.242178664,69.67182179,173
12/6/08,12.57354091,0.003992221,58.64736255,120
12/6/09,9.897716473,1.385937601,80.94183,102
12/7/02,21.2148442,-2.632449567,88.61135729,171
12/7/03,7.040194582,-3.316195972,84.72077663,127
12/7/04,10.29035083,7.486384188,94.74221924,204
12/7/05,13.50314205,-2.284601075,78.55042526,208
12/7/06,12.79694957,6.451593081,80.5462298,217
12/7/07,15.24111023,-0.996951878,85.44102337,156
12/7/08,13.37011471,0.611720598,83.27712597,95
12/7/09,20.05736598,0.347061269,83.4852893,194
12/8/02,23.24541339,-0.87438158,91.98756146,149
12/8/03,10.37614872,-4.650604577,90.96231476,268
12/8/04,11.98345125,10.84339992,82.50089518,244
12/8/05,8.76119538,-3.540660222,75.41028396,219
12/8/06,6.136469766,-1.953697869,48.17232169,192
12/8/07,21.05209404,1.252725826,90.97867635,130
12/8/08,8.126546695,-4.966312532,58.10363959,192
12/8/09,17.27610175,1.388812249,83.84471213,171
12/9/02,10.27248606,-3.577021411,73.11775098,244
12/9/03,18.24323757,-1.525918546,88.93412014,231
12/9/04,10.48102071,6.227388264,80.82700347,236
12/9/05,12.73682258,0.028469862,90.68645741,173
12/9/06,11.09545855,-1.398474657,60.97116755,149
12/9/07,16.76800612,0.807539731,84.7688953,102
12/9/08,10.31858736,0.976249885,82.25685798,196
12/9/09,10.84501735,4.959249613,85.67987257,161
2/1/02,10.4806062,8.20627264,89.52127085,228
2/1/03,17.31722555,1.09952496,95.22244615,168
2/1/04,10.96724407,-6.687223953,85.85552996,144
2/1/05,27.83398914,-4.527661478,86.38177387,228
2/1/06,9.806873478,3.817518852,74.21622294,240
2/1/08,9.345692874,1.245994996,90.67927974,149
2/1/09,14.98798083,0.080168362,67.50093205,116
2/10/02,9.012989937,4.552025173,89.71371015,163
2/10/03,17.83543473,-0.125991693,89.03931705,239
2/10/04,16.6736477,1.854179117,85.64451467,247
2/10/05,15.59743236,3.886125891,87.46062856,250
2/10/06,11.16778585,-0.061890748,42.73990075,222
2/10/07,11.41549512,-4.709277826,76.9132799,155
2/10/08,13.36834101,3.754728263,75.63237559,120
2/10/09,17.6010752,4.060410234,78.68291992,217
2/11/02,6.951166538,5.927437409,79.33653744,275
2/11/03,11.88535636,-2.782579738,79.32357099,244
2/11/04,12.52097942,0.420746266,72.56231912,277
2/11/05,5.694860509,0.193479643,68.40913576,254
2/11/06,15.94064991,0.991528518,67.45304914,162
2/11/07,12.87999382,-4.757820531,71.53534535,152
2/11/08,8.377208021,-7.092241125,36.89919485,192
2/11/09,27.65166215,6.944732933,89.36681784,186
2/12/03,11.76649696,-2.358100297,78.47575677,249
2/12/04,15.59922895,-0.736516634,60.17288551,233
2/12/05,12.9651182,-0.431607791,82.41304146,149
2/12/06,8.233373323,-1.838388485,88.11359564,105
2/12/07,17.02967272,-2.381691637,76.02781047,246
2/12/08,11.57612019,-5.730549045,76.94921994,193
2/12/09,10.36148015,8.107926277,80.75363548,186
2/13/02,10.695813,1.735014634,61.381313,226
2/13/03,10.30877791,-7.021888497,71.63276264,214
2/13/05,10.8913851,0.482789138,76.82736974,139
2/13/06,13.13390032,-4.065124466,85.77381304,201
2/13/07,13.42452418,-3.291722996,63.76422915,218
2/13/08,10.70192346,2.946784115,94.24095063,160
2/13/09,6.415085747,3.783199748,61.57519213,157
2/14/02,10.6228712,-1.573375158,43.74791877,230
2/14/03,11.08020262,-6.033470376,71.11214004,192
2/14/05,12.1693916,0.023219336,84.91100777,209
2/14/06,20.22323418,-0.929108488,86.91377444,224
2/14/07,8.803167927,-1.214729228,88.18131886,206
2/14/08,10.40192066,1.814251897,73.33142309,185
2/14/09,6.852519392,0.032873513,56.80381969,103
2/15/02,11.11556193,2.185768023,72.62551122,238
2/15/03,12.91407045,-5.160308305,76.44075288,131
2/15/05,10.29597346,6.825163097,85.19450179,262
2/15/06,23.86112111,-0.176440173,90.89676669,228
2/15/07,9.490831561,-6.533106743,72.93880252,216
2/15/08,16.80189305,2.442562744,73.11859828,181
2/15/09,7.36328094,0.839582015,53.7323406,120
2/16/02,15.66393072,5.767461042,79.58983554,172
2/16/03,10.46767615,-9.99940627,74.77213031,151
2/16/05,19.57696566,7.035371457,89.78866355,242
2/16/06,34.3431431,1.910714725,86.45372656,236
2/16/07,11.20243725,-6.965554359,73.99695075,232
2/16/08,7.564645949,-0.531140882,59.16382275,108
2/16/09,7.354859841,-0.010300403,55.63178208,154
2/17/02,10.18971753,5.219592038,66.36733033,149
2/17/03,10.39785701,-4.848532296,88.5107351,96
2/17/05,9.801968085,1.964650369,68.60659063,217
2/17/06,12.33559597,5.154541477,81.76977989,202
2/17/07,14.33269516,-4.675428874,81.03047045,161
2/17/08,8.139585771,0.473089961,78.32447539,112
2/17/09,7.483524268,0.303334503,59.39783937,214
2/18/02,7.444976406,2.354165542,56.14002254,187
2/18/03,12.90314099,-2.891204827,90.63902922,194
2/18/04,11.93898447,-0.430340639,86.27196664,214
2/18/05,9.895870547,-0.978375247,48.82925595,242
2/18/06,6.70512518,-0.781475073,51.98184046,147
2/18/07,12.77790492,-2.222943834,79.16350825,151
2/18/08,7.997973105,9.943173873,93.98777736,177
2/18/09,11.41363842,1.659132396,71.0556043,214
2/19/02,12.83378138,2.792200215,49.13639203,249
2/19/03,28.8894697,-2.489292427,95.47717139,251
2/19/04,18.99057977,-1.107279727,81.25377525,219
2/19/05,9.062036763,-4.860829585,40.68260784,159
2/19/06,7.295747793,-6.845498435,50.14018603,120
2/19/07,8.382371324,-7.092844615,59.43205042,206
2/19/08,10.29589874,4.47553645,65.09290182,208
2/19/09,13.35534151,4.543601072,82.25457516,203
2/2/02,5.783365893,1.319895345,52.37504536,148
2/2/03,11.22823333,1.768307458,88.49547112,159
2/2/04,16.04344825,-4.299675054,90.25470136,266
2/2/05,26.31703551,-3.89878726,87.58421674,219
2/2/06,19.16979113,4.926932267,75.46824668,233
2/2/08,13.85809737,3.123237187,84.45915561,122
2/2/09,26.87126809,3.546397729,83.44868263,237
2/20/02,20.55492765,6.077167039,75.44019342,217
2/20/03,27.64005972,-0.814368852,95.1189554,249
2/20/04,20.14825081,-0.733829837,85.87526369,241
2/20/05,12.32007407,-0.897571967,48.73464428,157
2/20/06,13.10240359,-3.414696943,61.2418014,186
2/20/07,19.90899055,-0.158681772,76.71596176,280
2/20/08,9.965716988,-1.140521447,44.21950955,198
2/20/09,8.475225799,-2.027350961,42.65555264,167
2/21/02,15.6642896,10.91634026,83.78310496,248
2/21/03,28.93979907,-3.12371183,90.59145783,213
2/21/04,17.29680999,2.192460088,90.53342306,169
2/21/05,9.973787662,0.375019291,90.21815604,159
2/21/06,18.98823816,-0.515042261,69.7711675,231
2/21/07,21.68882087,3.06297499,81.51347977,240
2/21/08,8.331414649,-2.608075764,36.50682697,180
2/21/09,10.64424496,-0.888789964,67.84859486,130
2/22/02,11.2584478,7.116475232,64.58005305,233
2/22/03,21.73474816,1.182725253,96.04227088,136
2/22/04,8.160289238,2.026724103,72.61283984,149
2/22/05,14.73694074,0.878550648,90.29974167,211
2/22/06,18.84491816,1.130430008,68.8312096,215
2/22/07,20.15561247,2.376866314,81.87363208,249
2/22/08,8.291616043,-1.409530884,87.11602075,171
2/22/09,13.16785853,1.691631504,86.04704602,124
2/23/02,9.58616251,3.751143674,62.18141072,147
2/23/03,11.91911776,2.313088514,92.95441888,172
2/23/04,8.922540188,0.850234158,64.54177656,242
2/23/05,16.14376243,1.23734741,78.43241463,252
2/23/06,21.29695586,2.415943921,88.57303369,235
2/23/07,8.463540371,0.35063064,78.14030973,227
2/23/08,13.50158243,0.180563101,94.51369186,119
2/23/09,8.852972626,-1.47605095,71.9004776,192
2/24/02,10.89409502,3.304674378,57.46578666,138
2/24/03,13.82281767,-2.271573726,82.2468225,269
2/24/04,12.91597281,1.815182711,62.06173983,253
2/24/05,9.1097916,-2.617716284,72.59242847,206
2/24/06,11.714029,0.435811924,73.71691191,208
2/24/08,13.54494605,-1.897205518,85.37782711,127
2/24/09,7.56429242,-3.58097843,75.18266684,176
2/25/02,13.25073051,4.449390369,76.33144529,280
